,idmb_id,Remarks,SentimentScore Military,OverallSentiment Military,SentimentScore Army,OverallSentiment Army,SentimentScore AirForce,OverallSentiment AirForce,SentimentScore Navy,OverallSentiment Navy,SentimentScore War,OverallSentiment War,SentimentScore Marine,OverallSentiment Marine
456,tt0658023,"approved filming for two days at naval base port hueneme, ca, involving various interior and exterior locations and approximately 30 volunteer military personnel as extras.","[0.97905606, 0.0063063214, 0.014637544]",0,"[0.9446534, 0.014251092, 0.041095503]",0,"[0.9402084, 0.042948324, 0.016843341]",0,"[0.9743376, 0.018315708, 0.0073466655]",0,"[0.9858506, 0.011040534, 0.0031089222]",0,"[0.9694787, 0.010872282, 0.019648962]",0
457,tt0100232,"the request for approval was denied, but due to some substantial positive changes in the script, the navy did provide some courtesy assistance.","[0.4605809, 0.09128636, 0.44813278]",0,"[0.44757903, 0.35056728, 0.20185372]",0,"[0.27927786, 0.08080327, 0.63991886]",2,"[0.005259615, 0.0016029578, 0.9931375]",2,"[0.72388136, 0.08832795, 0.1877907]",0,"[0.27095267, 0.08343321, 0.6456141]",2
458,tt1422351,"approved filming on april 14th at naval base ventura county, point mugu, ca. filming involved a static ct aircraft and crew members of vr. there was also filming at the medical clinic on base.","[0.8570548, 0.13880245, 0.0041427077]",0,"[0.666705, 0.32789916, 0.0053958036]",0,"[0.8147437, 0.17767957, 0.0075767823]",0,"[0.9087588, 0.082351565, 0.008889667]",0,"[0.9127173, 0.084217995, 0.0030647556]",0,"[0.8009342, 0.19472736, 0.004338532]",0
459,tt0657993,"approved filming for ttno days, dec 15and16, at various exterior locations at naval base ventura county, california naval air station point mugu and naval base port hueneme.","[0.91781914, 0.062283117, 0.01989775]",0,"[0.68563443, 0.27466533, 0.03970029]",0,"[0.69970125, 0.118020624, 0.18227813]",0,"[0.8620827, 0.0950648, 0.042852513]",0,"[0.94225734, 0.049541913, 0.008200765]",0,"[0.87787014, 0.09070037, 0.031429477]",0
460,tt0657985,approved filming a burial detail at a civilian cemetery for one day with approximately 10 marines.,"[0.97000015, 0.02307723, 0.006922629]",0,"[0.9719088, 0.021943223, 0.006148003]",0,"[0.9428345, 0.030324107, 0.026841454]",0,"[0.9518495, 0.039539404, 0.008611118]",0,"[0.98853856, 0.00913331, 0.0023281379]",0,"[0.9829627, 0.012639498, 0.0043977457]",0
461,tt1653497,"approved filming on april 23 at naval base ventura county, point, mugu, ca.","[0.98450726, 0.008722916, 0.006769827]",0,"[0.9537989, 0.03632659, 0.009874534]",0,"[0.90731597, 0.023761908, 0.068922065]",0,"[0.9556411, 0.011576117, 0.032782767]",0,"[0.9848506, 0.012684442, 0.0024649703]",0,"[0.9799716, 0.007912129, 0.01211634]",0
462,tt1570516,"approved filming on november 23 at naval base ventura county, point mugu, ca. using ramp and hangar areas. a t jet trainer will be filming landing and while stationary.","[0.83279306, 0.16160981, 0.0055971653]",0,"[0.7158714, 0.2776376, 0.0064909966]",0,"[0.8556013, 0.133398, 0.0110007]",0,"[0.9151463, 0.07353514, 0.011318614]",0,"[0.93847704, 0.058891963, 0.0026310384]",0,"[0.8759536, 0.117695, 0.0063514253]",0
463,tt0658030,"approved filming for one day at port hueneme, ca, involving the weapons test ship and approximately 15 volunteer military extras.","[0.43203095, 0.014939039, 0.55303]",2,"[0.8250178, 0.014056152, 0.16092606]",0,"[0.93349195, 0.02448749, 0.04202053]",0,"[0.9421143, 0.03437439, 0.023511367]",0,"[0.99030113, 0.004854061, 0.0048448276]",0,"[0.9585883, 0.009126506, 0.03228524]",0
464,tt0657998,"approved filming for two days at naval base port hueneme, ca, involving non flying aircraft, flight line locations, and approximately 30 volunteer military personnel as extras.","[0.9300362, 0.013364043, 0.056599822]",0,"[0.9576843, 0.032124143, 0.010191585]",0,"[0.92715704, 0.060429294, 0.012413726]",0,"[0.96333486, 0.029525887, 0.007139247]",0,"[0.9803782, 0.016378248, 0.0032435474]",0,"[0.9761923, 0.013237299, 0.010570436]",0
465,tt0113957,"company requested one day filming at missile launch facility at vandenberg afb. picture essentially non military, but the scene is innocuous and offers a brief reminder that the air force is in the missile launch business. filming completed ok.","[0.3644162, 0.6266852, 0.008898569]",1,"[0.74214953, 0.24446826, 0.01338221]",0,"[0.8596131, 0.023613535, 0.11677335]",0,"[0.8119148, 0.16959886, 0.018486325]",0,"[0.9489158, 0.04221069, 0.008873517]",0,"[0.8878293, 0.10004637, 0.012124273]",0
466,tt0086006,"denied request for stock footage and undersea shot of nuclear submarine to be shot by production company. script depict ed drug addicted usaf officer, other negative military or dod portrayals also negative uk portrayals.","[0.24450733, 0.73728734, 0.018205293]",1,"[0.17684796, 0.806924, 0.01622811]",1,"[0.15719107, 0.82187116, 0.020937826]",1,"[0.10489109, 0.88232803, 0.012780932]",1,"[0.5077068, 0.4796921, 0.012601109]",0,"[0.16452381, 0.8224956, 0.012980638]",1
467,tt0110657,approved filming fictional awards ceremony at fort myer and extras for arrival scene at national airport positive depiction of military key if short opening scene,"[0.0026602664, 0.0036238083, 0.99371594]",2,"[0.016360104, 0.00983086, 0.97380906]",2,"[0.07242553, 0.10304837, 0.82452613]",2,"[0.09283865, 0.07040242, 0.836759]",2,"[0.09776852, 0.062522806, 0.8397087]",2,"[0.003232612, 0.006838788, 0.9899286]",2
468,tt0100257,the request for stock footage was denied because it did not benefit recruiting and retention of the united states army nor the department of defense.,"[0.22210592, 0.7040056, 0.07388854]",1,"[0.5316097, 0.17200677, 0.29638353]",0,"[0.30259553, 0.6119512, 0.085453294]",1,"[0.4443815, 0.48163968, 0.07397883]",1,"[0.5035972, 0.466532, 0.029870799]",0,"[0.105757274, 0.8805556, 0.013687069]",1
469,tt1592154,"declined request to use military aircraft to do wide angle establishing shot of u.s. capitol. no military connection, no benefit. we couldn't fly through the restricted air space anyway","[0.384654, 0.36929122, 0.24605483]",0,"[0.36235318, 0.47690028, 0.16074657]",1,"[0.16178691, 0.7245723, 0.11364076]",1,"[0.26138365, 0.5846231, 0.15399334]",1,"[0.5902094, 0.3025438, 0.107246846]",0,"[0.21222867, 0.6449041, 0.14286728]",1
470,tt0056283,navy provided men and a ship in the philippines for world war ii story of sailor trapped on guam for three years during the war. important only for death of sailor working on explosives fdr film while off duty.,"[0.4653181, 0.37780628, 0.15687563]",0,"[0.4302053, 0.46614504, 0.10364965]",1,"[0.40512377, 0.3484539, 0.24642232]",0,"[0.16990964, 0.062927365, 0.767163]",2,"[0.8852716, 0.09743132, 0.017297117]",0,"[0.34751588, 0.53488153, 0.11760253]",1
471,tt0093640,"producer says company only filmed in nonsecure, public at the time commercial shopping area. however, it is clear that camera crew and actor kevin costner did film on the a ring flag corridor. the scenes filmed elsewhere, principally at the department of interior building, were skillfully done to imitate the pentagon. but the flag corridor is unmistakably the pentagon. plot of the film obviates any dod support.","[0.8966255, 0.078858115, 0.024516338]",0,"[0.635226, 0.34478223, 0.019991737]",0,"[0.6662954, 0.3151995, 0.018505126]",0,"[0.49083614, 0.48658735, 0.022576539]",0,"[0.92836064, 0.062130954, 0.009508429]",0,"[0.8372903, 0.14146477, 0.021244887]",0
472,tt0765927,"approved filming for one day at joint forces training base, los alamitos, california, on february 22, including several interior and exterior sites and off duty military personnel as extras in background.","[0.97851807, 0.0041371803, 0.017344771]",0,"[0.96857995, 0.024755985, 0.0066640726]",0,"[0.9769128, 0.015139958, 0.007947242]",0,"[0.9635328, 0.029239621, 0.0072276364]",0,"[0.9724981, 0.024011306, 0.0034905614]",0,"[0.98283625, 0.010538785, 0.006624983]",0
473,tt0053137,"navy had major problems with script, particularly the implication that the u.s. might have caused world war iii. yet portrayal of gregory peck as american submarine captain is very positive. navy gave director stanley kramer a ride aboard nuclear sub and art dept access to sub. refused to send a sub to australia. kramer secured use of australian sub. after filming done, american sub did show up, but too late","[0.15612152, 0.82744104, 0.016437415]",1,"[0.16372892, 0.8227431, 0.013527986]",1,"[0.25500938, 0.66729766, 0.07769295]",1,"[0.03702034, 0.84913605, 0.11384359]",1,"[0.38985518, 0.5741869, 0.035957936]",1,"[0.30674165, 0.6524056, 0.04085275]",1
474,tt0044997,"army provided full cooperation to film about opening days of korean war. however, service then objected to closing sequence in which officer calls down artillery on line of refuges infiltrated with north korean soldiers. howard hughes refused to delete or change sequence since it was crucial to story. hughes did check to make sure pentagon would not cancel his defense contracts if he refused.","[0.0074388273, 0.007844154, 0.984717]",2,"[0.0036596616, 0.0031771867, 0.9931631]",2,"[0.28098035, 0.3416354, 0.37738422]",2,"[0.010169894, 0.0063048527, 0.9835253]",2,"[0.9275557, 0.04825503, 0.024189316]",0,"[0.19275689, 0.7137556, 0.09348749]",1
475,tt0114691,"tom clancy inspired miniseries that portrayed military in a positive and more or less accurate fashion, even if the op center itself was highly fanciful.","[0.11273059, 0.032637965, 0.8546315]",2,"[0.17914653, 0.062465314, 0.75838816]",2,"[0.29366168, 0.23525016, 0.47108814]",2,"[0.15010488, 0.051918082, 0.7979771]",2,"[0.581784, 0.04945364, 0.36876237]",0,"[0.36448285, 0.26223674, 0.37328047]",2
476,tt0114048,"dod worked informally with studio for months, discussing negative, inaccurate aspects of script. the whole time, it was uncertain whether or not studio would film in the u.s. and therefore need u.s. military assistance or overseas and not need u.s. military assistance. the studio decided to film in thailand for purely financial reasons. dod lost its opportunity to influence the script and resolve army air force confrontation scenes. no official decline was ever put in writing, because disney never formally requested assistance.","[0.2807698, 0.7052544, 0.013975833]",1,"[0.7771975, 0.2151795, 0.007623046]",0,"[0.8737698, 0.110358596, 0.015871556]",0,"[0.1509757, 0.83684415, 0.012180179]",1,"[0.49639776, 0.49171796, 0.011884257]",0,"[0.21121976, 0.7773408, 0.011439324]",1
477,tt0043887,"full navy cooperation on first world war ii post war submarine movie starring john wayne. navy's only problem with film was portrayal of torpedo problems in first year of war. showed torpedos were defective which service and pentagon did not appreciate being portrayed. at same time, shows how wayne solved problem and so helped win tl ie war. use of submarine,","[0.015731515, 0.9526291, 0.031639405]",1,"[0.013780625, 0.96479905, 0.021420328]",1,"[0.034065574, 0.85884166, 0.107092686]",1,"[0.013285956, 0.08433207, 0.902382]",2,"[0.69724864, 0.19318472, 0.10956667]",0,"[0.010171617, 0.96817064, 0.021657756]",1
478,tt0053143,navy gave full cooperation for story based on actual events at beginning of world war i when a submarine rescued nurses in the philippines. sub looked pink because it was being painted when war began.,"[0.21121532, 0.10838478, 0.6803999]",2,"[0.42929217, 0.3614206, 0.20928721]",0,"[0.2888167, 0.14544502, 0.5657383]",2,"[0.0014170897, 0.0011661522, 0.99741673]",2,"[0.9079598, 0.024970729, 0.06706947]",0,"[0.37645018, 0.17951155, 0.44403824]",2
479,tt0114069,"production company request considerable military assistance, including aircraft and vehicles. however, fundamental negative portrayals abounded. company was ultimately unwilling to make key changes and withdrew request.","[0.07842662, 0.119243495, 0.8023299]",2,"[0.12721737, 0.77046233, 0.10232031]",1,"[0.14565156, 0.6022351, 0.25211337]",1,"[0.13593869, 0.76057184, 0.10348953]",1,"[0.5032378, 0.42676258, 0.069999665]",0,"[0.04827837, 0.91668206, 0.035039537]",1
480,tt0055270,"marines gave full cooperation at recruit depot in san diego and at camp pendleton for story about ira hayes, an american indian who helped raise the flag on iwo jima. showed how the marines, the military, and the government used hayes to raise bonds for war effort but did not help him when he became alcoholic. gen. victor krulak believes the marines were guilty of his death because of this. filmmakers toned down death of hayes.","[0.58472955, 0.32706833, 0.0882021]",0,"[0.30283046, 0.6204296, 0.07673999]",1,"[0.30256888, 0.5789526, 0.11847852]",1,"[0.39668417, 0.3985655, 0.20475027]",1,"[0.88284165, 0.09156851, 0.02558988]",0,"[0.28455192, 0.55737144, 0.15807664]",1
481,tt0095816,film quite accurate and historical. film very positive for the air force as well as the entire department,"[0.004810892, 0.0015684477, 0.9936207]",2,"[0.011477259, 0.0024754484, 0.98604727]",2,"[0.0022915553, 0.0013767103, 0.99633175]",2,"[0.005547938, 0.0018254593, 0.9926266]",2,"[0.002320333, 0.0016227711, 0.9960569]",2,"[0.002739929, 0.0017761056, 0.995484]",2
482,tt0115309,"production company requested use of air force and army personnel and vehicles. depictions of usaf and usa personnel as callous and unprofessional precluded providing assistance, since the production company declined to be amenable to changes, either due to concept or due to time or both. some time in may, we informally advised the production company of our concerns, especially regarding the security personnel shooting the spouse. never really resolved the issue. eventually the production company went away.","[0.6003037, 0.34487322, 0.054823086]",0,"[0.8063863, 0.13716754, 0.05644618]",0,"[0.7132319, 0.21216565, 0.07460242]",0,"[0.30466187, 0.65044403, 0.044894118]",1,"[0.44511276, 0.51786053, 0.037026685]",1,"[0.4155984, 0.55899715, 0.025404464]",1
483,tt0095832,"too unrealistic, causes misinterpretation of the duties of the guard and its relationship and the town; too vulgar. request denied.","[0.08585228, 0.8639603, 0.050187405]",1,"[0.039617658, 0.92259353, 0.03778876]",1,"[0.052801937, 0.8375756, 0.10962247]",1,"[0.05764852, 0.86562884, 0.07672267]",1,"[0.21972242, 0.7168124, 0.06346524]",1,"[0.029558808, 0.93421227, 0.036228932]",1
484,tt0018253,"after considerable negotiations, the army provided men, tanks, and equipment for story set in world war i and peacetime.","[0.26421666, 0.013607733, 0.7221756]",2,"[0.30435547, 0.022061128, 0.6735834]",2,"[0.7124728, 0.11116937, 0.17635788]",0,"[0.5460755, 0.027166076, 0.42675844]",0,"[0.880709, 0.012457965, 0.106833056]",0,"[0.877147, 0.04910282, 0.07375016]",0
485,tt0218505,"this made for tv movie dramatizes the white house or pentagon discussions and decision making during the vietnam war. the script was staffed with osd and joint staff and the historians, and their consensus was that so many liberties were taken with the actual history that the audience may get the impression that the military establishment was principally interested in mindlessly escalating the war, and president johnson just trying to sort out the true situation and do the right thing. the production company wanted to do some modest filming in and around the pentagon. however, although at dod there was little optimism that script agreement was going to be possible, the september 11 attack on the pentagon obviated any further discussions.","[0.38948083, 0.56085646, 0.04966274]",1,"[0.2657877, 0.7158016, 0.018410709]",1,"[0.3674655, 0.5879301, 0.04460448]",1,"[0.25580743, 0.70811486, 0.036077704]",1,"[0.6411837, 0.34825036, 0.010565938]",0,"[0.40202826, 0.5651121, 0.032859657]",1
486,tt0105112,the film contained no major military aspects but it was also an excellent opportunity to showcase the naval academy. the film contained no major military aspects but it respected the military and federal government,"[0.24968368, 0.6873998, 0.062916495]",1,"[0.18119657, 0.7822188, 0.03658464]",1,"[0.16798797, 0.80028886, 0.031723205]",1,"[0.2702626, 0.62879634, 0.100941055]",1,"[0.36110124, 0.58724725, 0.05165152]",1,"[0.19566545, 0.75822246, 0.046112057]",1
487,tt0672589,"approved filming at mcas miramar, ca for one day, to include use of nonflying fa 18 aircraft and depictions continue in this episode 4 of the season","[0.8125013, 0.17317437, 0.014324291]",0,"[0.59491074, 0.39381936, 0.011269943]",0,"[0.8334816, 0.1434882, 0.023030238]",0,"[0.6786925, 0.29659554, 0.024711981]",0,"[0.9163089, 0.06685666, 0.016834378]",0,"[0.8144738, 0.17248693, 0.01303923]",0
